id,wall_type,roof_type,floor_type,building_area_sqft,flood_class,flood_depth_m,point_id,latitude,longitude,reference_id,village_name,village_code,asset_type,building_length_ft,building_width_ft,mapped_house_type,unit_rate_inr,replacement_cost_inr,house_type_id,eq_hazard,wind_hazard,flood_hazard,flood_hazard_mdr,eq_hazard_mdr,wind_hazard_mdr,flood_loss,eq_loss,wind_loss
39015,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.914,624,26.2712055,90.981186,39015,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.342,45.7771,0.914,0.073965874,0.49188927800000004,0.00010916565,46199.0849004,307234.0430388,68.18486499
38860,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.914,2216,26.2712637,90.9884091,38860,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.342,45.7815,0.914,0.073965874,0.49188927800000004,0.00010917225000000001,46199.0849004,307234.0430388,68.18898735
39111,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.914,2296,26.2705447,90.9834134,39111,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3421,45.7827,0.914,0.073965874,0.4920416689,0.00010917405,46199.0849004,307329.22639494,68.19011163
38858,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.914,2232,26.2707866,90.9872238,38858,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.342,45.7856,0.914,0.073965874,0.49188927800000004,0.0001091784,46199.0849004,307234.0430388,68.19282864
39164,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.762,360,26.2700769,90.9829998,39164,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3421,45.7901,0.762,0.045876862000000004,0.4920416689,0.00010918515,28654.6880052,307329.22639494,68.19704469
39110,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.61,352,26.2701914,90.9828339,39110,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3421,45.7902,0.61,0.02374034,0.4920416689,0.0001091853,14828.216364,307329.22639494,68.19713838
39163,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.762,362,26.270075,90.9829889,39163,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3421,45.7902,0.762,0.045876862000000004,0.4920416689,0.0001091853,28654.6880052,307329.22639494,68.19713838
39109,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.61,357,26.2700841,90.9828171,39109,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3421,45.7915,0.61,0.02374034,0.4920416689,0.00010918725,14828.216364,307329.22639494,68.19835635
38647,Tin,Concrete,Cement,600.0,>1.0 m,1.524,1745926094369,26.269748177601567,90.98292328044704,38647,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3421,45.7942,1.524,0.213450842,0.4920416689,0.0001091913,133321.3959132,307329.22639494,68.20088598
38874,Brick With Cement,Tin,Cement,600.0,>1.0 m,1.219,1595,26.2719419,90.9900775,38874,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.342,45.801,1.219,0.13807219500000004,0.49188927800000004,0.00010920150000000001,86239.89299700002,307234.0430388,68.2072569
39011,Brick With Cement,Tin,Cement,600.0,0.3 - 0.5 m,0.457,333,26.2694893,90.9819458,39011,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3421,45.8054,0.457,0.006698283,0.4920416689,0.0001092081,4183.7475618,307329.22639494,68.21137926
39014,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.61,629,26.2704618,90.9808486,39014,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3421,45.8069,0.61,0.02374034,0.4920416689,0.00010921035,14828.216364,307329.22639494,68.21278461
38638,Brick With Cement,Tin,Cement,600.0,>1.0 m,1.067,416,26.2673613,90.9850021,38638,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3422,45.8084,1.067,0.10460869799999997,0.4921940598,0.0001092126,65338.59277079998,307424.40975108,68.21418996
38637,Brick With Cement,Tin,Cement,600.0,>1.0 m,1.524,417,26.2673707,90.9851092,38637,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3422,45.8087,1.524,0.213450842,0.4921940598,0.00010921305,133321.3959132,307424.40975108,68.21447103
38621,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.914,420,26.2673899,90.9853213,38621,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3422,45.8091,0.914,0.073965874,0.4921940598,0.00010921365,46199.0849004,307424.40975108,68.21484579
38880,Brick With Cement,Tin,Cement,600.0,>1.0 m,1.524,1649,26.2722876,90.9909595,38880,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.342,45.8132,1.524,0.213450842,0.49188927800000004,0.0001092198,133321.3959132,307234.0430388,68.21868708
38642,Brick With Cement,Tin,Cement,600.0,>1.0 m,1.524,395,26.2667508,90.9834496,38642,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3423,45.8148,1.524,0.213450842,0.49234645069999994,0.0001092222,133321.3959132,307519.59310721996,68.22018612000001
38508,Brick With Cement,Tin,Cement,600.0,>1.0 m,1.524,401,26.2665515,90.9835974,38508,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3423,45.8153,1.524,0.213450842,0.49234645069999994,0.00010922295,133321.3959132,307519.59310721996,68.22065457000001
38883,Brick With Cement,Tin,Cement,600.0,>1.0 m,1.219,1668,26.2722967,90.9913753,38883,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.342,45.8225,1.219,0.13807219500000004,0.49188927800000004,0.00010923375,86239.89299700002,307234.0430388,68.22740025
38590,Brick With Cement,Tin,Cement,600.0,>1.0 m,3.962,1604,26.2666597,90.9873948,38590,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3422,45.8274,3.962,0.87904422,0.4921940598,0.0001092411,549051.019812,307424.40975108,68.23199106
38905,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.914,280,26.2699419,90.9791324,38905,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3421,45.8329,0.914,0.073965874,0.4920416689,0.00010924935000000001,46199.0849004,307329.22639494,68.23714401000001
38597,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.61,1170,26.2665991,90.9814079,38597,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3423,45.8343,0.61,0.02374034,0.49234645069999994,0.00010925145,14828.216364,307519.59310721996,68.23845567000001
38502,Brick With Cement,Tin,Cement,600.0,>1.0 m,2.134,1227,26.2659708,90.9818921,38502,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3423,45.8347,2.134,0.38401149999999995,0.49234645069999994,0.00010925205000000001,239853.58289999998,307519.59310721996,68.23883043000001
38715,Brick Without Cement,Tin,Mud,600.0,0.5 - 1.0 m,0.61,484,26.2676168,90.9885314,38715,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3422,45.836,0.61,0.02374034,0.4921940598,0.00010925400000000001,14828.216364,307424.40975108,68.2400484
38712,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.914,476,26.2670102,90.9881262,38712,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3422,45.8391,0.914,0.073965874,0.4921940598,0.00010925865000000001,46199.0849004,307424.40975108,68.24295279
38903,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.61,302,26.2693258,90.9792304,38903,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3421,45.844,0.61,0.02374034,0.4920416689,0.00010926600000000001,14828.216364,307329.22639494,68.2475436
38538,Brick With Cement,Tin,Stone,600.0,0.5 - 1.0 m,0.61,1158,26.2664118,90.9804078,38538,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3423,45.8507,0.61,0.02374034,0.49234645069999994,0.00010927605,14828.216364,307519.59310721996,68.25382083000001
38586,Brick With Cement,Tin,Cement,600.0,>1.0 m,2.134,1630,26.2664444,90.9886087,38586,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3423,45.8557,2.134,0.38401149999999995,0.49234645069999994,0.00010928355,239853.58289999998,307519.59310721996,68.25850533
38584,Brick With Cement,Tin,Cement,600.0,>1.0 m,1.524,1627,26.2666018,90.9890324,38584,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3423,45.8607,1.524,0.213450842,0.49234645069999994,0.00010929105000000001,133321.3959132,307519.59310721996,68.26318983
38780,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.61,513,26.2671677,90.9902121,38780,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3423,45.8763,0.61,0.02374034,0.49234645069999994,0.00010931445000000001,14828.216364,307519.59310721996,68.27780547
38469,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.61,30,26.2664667,90.9791104,38469,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3423,45.8778,0.61,0.02374034,0.49234645069999994,0.0001093167,14828.216364,307519.59310721996,68.27921082
38583,Brick With Cement,Tin,Cement,600.0,>1.0 m,2.134,529,26.2670341,90.9903347,38583,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3423,45.8792,2.134,0.38401149999999995,0.49234645069999994,0.0001093188,239853.58289999998,307519.59310721996,68.28052248
38470,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.61,1121,26.2665217,90.9787491,38470,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3423,45.8831,0.61,0.02374034,0.49234645069999994,0.00010932465,14828.216364,307519.59310721996,68.28417639
38476,Brick With Cement,Tin,Stone,600.0,0.3 - 0.5 m,0.305,1123,26.2665217,90.9786932,38476,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3423,45.8839,0.305,0.001779735,0.49234645069999994,0.00010932585,1111.6224809999999,307519.59310721996,68.28492591
38477,Brick With Cement,Tin,Stone,600.0,0.3 - 0.5 m,0.457,1124,26.2665642,90.978628,38477,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3423,45.8848,0.457,0.006698283,0.49234645069999994,0.0001093272,4183.7475618,307519.59310721996,68.28576912
38828,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.914,1740,26.2704944,90.9925484,38828,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3421,45.8882,0.914,0.073965874,0.4920416689,0.0001093323,46199.0849004,307329.22639494,68.28895458
38471,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.61,1114,26.2664224,90.9782866,38471,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3423,45.8905,0.61,0.02374034,0.49234645069999994,0.00010933575000000001,14828.216364,307519.59310721996,68.29110945000001
38579,Brick With Cement,Tin,Cement,600.0,>1.0 m,1.524,1835,26.2665892,90.9911401,38579,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3423,45.8932,1.524,0.213450842,0.49234645069999994,0.0001093398,133321.3959132,307519.59310721996,68.29363908
38675,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.914,541,26.2690992,90.9920464,38675,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3422,45.8936,0.914,0.073965874,0.4921940598,0.00010934040000000001,46199.0849004,307424.40975108,68.29401384
38424,Concrete Frame With Infill Brick Walls,Tin,Cement,600.0,0.5 - 1.0 m,0.914,2035,26.2655692,90.9777602,38424,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3424,45.898,0.914,0.073965874,0.49249884159999996,0.00010934700000000001,46199.0849004,307614.77646336,68.2981362
38399,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.61,1099,26.2665184,90.9771789,38399,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3423,45.9091,0.61,0.02374034,0.49234645069999994,0.00010936365000000001,14828.216364,307519.59310721996,68.30853579000001
38416,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.914,1251,26.2654164,90.976886,38416,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3424,45.911,0.914,0.073965874,0.49249884159999996,0.0001093665,46199.0849004,307614.77646336,68.3103159
38425,Concrete Frame With Infill Brick Walls,Tin,Cement,600.0,>1.0 m,1.524,1251,26.2654164,90.976886,38425,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3424,45.911,1.524,0.213450842,0.49249884159999996,0.0001093665,133321.3959132,307614.77646336,68.3103159
38394,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.61,1094,26.266313,90.9770254,38394,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3423,45.9114,0.61,0.02374034,0.49234645069999994,0.0001093671,14828.216364,307519.59310721996,68.31069066
38613,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.914,201,26.2703972,90.9754486,38613,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3421,45.9134,0.914,0.073965874,0.4920416689,0.00010937010000000001,46199.0849004,307329.22639494,68.31256446
38655,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.914,901,26.2688746,90.9761111,38655,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3422,45.9178,0.914,0.073965874,0.4921940598,0.0001093767,46199.0849004,307424.40975108,68.31668682
38659,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.61,905,26.2689845,90.9760321,38659,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3422,45.9191,0.61,0.02374034,0.4921940598,0.00010937865,14828.216364,307424.40975108,68.31790479
38428,Concrete Frame With Infill Brick Walls,Tin,Cement,600.0,>1.0 m,1.219,1078,26.2659102,90.9761844,38428,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3423,45.9245,1.219,0.13807219500000004,0.49234645069999994,0.00010938675000000001,86239.89299700002,307519.59310721996,68.32296405000001
38726,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.914,1844,26.266053,90.993087,38726,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3424,45.9263,0.914,0.073965874,0.49249884159999996,0.00010938945,46199.0849004,307614.77646336,68.32465047
38660,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.61,891,26.2691189,90.9756238,38660,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3422,45.9282,0.61,0.02374034,0.4921940598,0.0001093923,14828.216364,307424.40975108,68.32643058000001
38514,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.914,155,26.2695302,90.9751006,38514,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3422,45.9372,0.914,0.073965874,0.4921940598,0.0001094058,46199.0849004,307424.40975108,68.33486268
38737,Brick With Cement,Tin,Cement,600.0,>1.0 m,1.829,2119,26.2661409,90.9938371,38737,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3425,45.9391,1.829,0.29671237599999994,0.49265123250000004,0.00010940865000000001,185326.55004959996,307709.95981950004,68.33664279000001
38389,Brick With Cement,Tin,Stone,600.0,>1.0 m,1.219,1052,26.2664831,90.9754518,38389,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3423,45.9392,1.219,0.13807219500000004,0.49234645069999994,0.00010940880000000001,86239.89299700002,307519.59310721996,68.33673648
38672,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.914,1900,26.2693549,90.9938908,38672,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3423,45.9422,0.914,0.073965874,0.49234645069999994,0.0001094133,46199.0849004,307519.59310721996,68.33954718
38663,Brick With Cement,Tin,Cement,600.0,>1.0 m,1.219,1881,26.2683131,90.9940624,38663,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3423,45.9504,1.219,0.13807219500000004,0.49234645069999994,0.0001094256,86239.89299700002,307519.59310721996,68.34722976
38722,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.914,1893,26.2678623,90.9941175,38722,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3423,45.9514,0.914,0.073965874,0.49234645069999994,0.0001094271,46199.0849004,307519.59310721996,68.34816666
38384,Brick With Cement,Tin,Cement,600.0,>1.0 m,2.134,1003,26.2657523,90.9743715,38384,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3424,45.9517,2.134,0.38401149999999995,0.49249884159999996,0.00010942755,239853.58289999998,307614.77646336,68.34844773
38522,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.914,2493,26.2688552,90.9743396,38522,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3422,45.9575,0.914,0.073965874,0.4921940598,0.00010943625,46199.0849004,307424.40975108,68.35388175
38357,Brick With Cement,Tin,Cement,600.0,>1.0 m,1.829,1295,26.2656438,90.9736178,38357,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3424,45.9604,1.829,0.29671237599999994,0.49249884159999996,0.00010944060000000001,185326.55004959996,307614.77646336,68.35659876000001
38530,Brick With Cement,Tin,Cement,600.0,>1.0 m,1.219,2508,26.2680486,90.9740116,38530,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3422,45.9651,1.219,0.13807219500000004,0.4921940598,0.00010944765,86239.89299700002,307424.40975108,68.36100219000001
38463,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.914,915,26.2669509,90.9737229,38463,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3423,45.966,0.914,0.073965874,0.49234645069999994,0.000109449,46199.0849004,307519.59310721996,68.3618454
38289,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.61,1745320481259,26.26487942241761,90.96971578896046,38289,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3425,45.9678,0.61,0.02374034,0.49265123250000004,0.0001094517,14828.216364,307709.95981950004,68.36353182
38293,Brick With Cement,Tin,Cement,600.0,>1.0 m,1.219,1914,26.2649143,90.9697455,38293,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3425,45.9683,1.219,0.13807219500000004,0.49265123250000004,0.00010945245,86239.89299700002,307709.95981950004,68.36400027
38299,Brick With Cement,Tin,Cement,600.0,>1.0 m,1.524,2021,26.2650067,90.9695849,38299,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3425,45.969,1.524,0.213450842,0.49265123250000004,0.0001094535,133321.3959132,307709.95981950004,68.3646561
38375,Brick With Cement,Tin,Cement,600.0,>1.0 m,1.524,963,26.2660188,90.9726166,38375,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3424,45.9746,1.524,0.213450842,0.49249884159999996,0.00010946190000000001,133321.3959132,307614.77646336,68.36990274
38455,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.914,1924,26.2659268,90.9688329,38455,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3424,45.9749,0.914,0.073965874,0.49249884159999996,0.00010946235,46199.0849004,307614.77646336,68.37018381
38454,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.61,1921,26.2661245,90.9688379,38454,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3424,45.9768,0.61,0.02374034,0.49249884159999996,0.0001094652,14828.216364,307614.77646336,68.37196392
38341,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.914,977,26.266024,90.9723386,38341,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3424,45.9774,0.914,0.073965874,0.49249884159999996,0.0001094661,46199.0849004,307614.77646336,68.37252606
38353,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.61,57,26.2657088,90.9697158,38353,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3424,45.9781,0.61,0.02374034,0.49249884159999996,0.00010946715,14828.216364,307614.77646336,68.37318189
38346,Brick With Cement,Tin,Cement,600.0,0.5 - 1.0 m,0.914,923,26.2660385,90.9708693,38346,Ag Mandia,280_6,household,,,R6A Semi Pucca (Cement Floor),1041.0,624600.0,11.0,0.3424,45.9837,0.914,0.073965874,0.49249884159999996,0.00010947555,46199.0849004,307614.77646336,68.37842853000001
