id,wall_type,roof_type,floor_type,building_area_sqft,flood_class,flood_depth_m,point_id,latitude,longitude,reference_id,village_name,village_code,asset_type,building_length_ft,building_width_ft,mapped_house_type,unit_rate_inr,replacement_cost_inr,house_type_id,eq_hazard,wind_hazard,flood_hazard,flood_hazard_mdr,eq_hazard_mdr,wind_hazard_mdr,flood_loss,eq_loss,wind_loss
41797,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,2949,26.3230282,90.9173067,41797,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3425,45.0019,0.61,0.05,0.525,0.0,19500.0,204750.0,0.0
41800,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,2723,26.323226,90.9173792,41800,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3425,45.0022,0.914,0.08,0.525,0.0,31200.0,204750.0,0.0
41795,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,2700,26.3228967,90.9177875,41795,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3425,45.0039,0.61,0.05,0.525,0.0,19500.0,204750.0,0.0
42351,Tin,Tin,Cement,600.0,0.3 - 0.5 m,0.305,788,26.3235971,90.9178247,42351,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3425,45.0054,0.305,0.04,0.525,0.0,15600.0,204750.0,0.0
41826,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,2952,26.3221948,90.9182927,41826,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3425,45.0071,0.61,0.05,0.525,0.0,19500.0,204750.0,0.0
41787,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,2804,26.322158,90.9182863,41787,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3425,45.0072,0.61,0.05,0.525,0.0,19500.0,204750.0,0.0
41827,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,929,26.322558,90.9184077,41827,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3425,45.0072,0.914,0.08,0.525,0.0,31200.0,204750.0,0.0
41831,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.762,2817,26.3210793,90.9174153,41831,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3425,45.0076,0.762,0.06,0.525,0.0,23400.0,204750.0,0.0
42350,Tin,Tin,Cement,600.0,0.3 - 0.5 m,0.305,2731,26.3241363,90.9181585,42350,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3425,45.0089,0.305,0.04,0.525,0.0,15600.0,204750.0,0.0
41629,Tin,Tin,Cement,600.0,>1.0 m,1.219,2929,26.3230171,90.9190004,41629,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3424,45.0129,1.219,0.15,0.5247999999999999,0.0,58500.0,204671.99999999997,0.0
42348,Tin,Tin,Cement,600.0,0.3 m,0.152,956,26.3249424,90.9186667,42348,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3424,45.0162,0.152,0.02,0.5247999999999999,0.0,7800.0,204671.99999999997,0.0
42347,Tin,Tin,Cement,600.0,0.3 m,0.152,948,26.3250024,90.9187424,42347,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3424,45.017,0.152,0.02,0.5247999999999999,0.0,7800.0,204671.99999999997,0.0
41615,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,2926,26.322632,90.919624,41615,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3424,45.019,0.61,0.05,0.5247999999999999,0.0,19500.0,204671.99999999997,0.0
41620,Tin,Tin,Cement,600.0,>1.0 m,1.524,799,26.3239525,90.9196067,41620,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3424,45.0211,1.524,0.264,0.5247999999999999,0.0,102960.0,204671.99999999997,0.0
41976,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,2918,26.3222551,90.9198233,41976,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3424,45.0222,0.914,0.08,0.5247999999999999,0.0,31200.0,204671.99999999997,0.0
41618,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,785,26.3234561,90.9199207,41618,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3424,45.0227,0.914,0.08,0.5247999999999999,0.0,31200.0,204671.99999999997,0.0
42417,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,696,26.3222609,90.9199992,42417,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3424,45.0243,0.61,0.05,0.5247999999999999,0.0,19500.0,204671.99999999997,0.0
41519,Tin,Tin,Cement,600.0,>1.0 m,1.524,736,26.3227184,90.920126,41519,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3424,45.0248,1.524,0.264,0.5247999999999999,0.0,102960.0,204671.99999999997,0.0
41398,Tin,Tin,Cement,600.0,>1.0 m,1.829,978,26.3230897,90.9201924,41398,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3424,45.0257,1.829,0.4289999999999999,0.5247999999999999,0.0,167309.99999999994,204671.99999999997,0.0
41401,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,2908,26.322658,90.9203081,41401,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3424,45.0271,0.914,0.08,0.5247999999999999,0.0,31200.0,204671.99999999997,0.0
41394,Tin,Tin,Cement,600.0,>1.0 m,1.524,802,26.324108,90.9201982,41394,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3424,45.0273,1.524,0.264,0.5247999999999999,0.0,102960.0,204671.99999999997,0.0
41523,Tin,Tin,Cement,600.0,>1.0 m,1.524,790,26.3236398,90.9203118,41523,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3424,45.0274,1.524,0.264,0.5247999999999999,0.0,102960.0,204671.99999999997,0.0
41524,Tin,Tin,Cement,600.0,>1.0 m,1.829,808,26.3243133,90.920222,41524,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3424,45.0279,1.829,0.4289999999999999,0.5247999999999999,0.0,167309.99999999994,204671.99999999997,0.0
41565,Tin,Tin,Cement,600.0,>1.0 m,1.219,997,26.3228195,90.9205523,41565,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3424,45.0302,1.219,0.15,0.5247999999999999,0.0,58500.0,204671.99999999997,0.0
41575,Tin,Tin,Cement,600.0,>1.0 m,1.219,1030,26.3236648,90.9209108,41575,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3424,45.0338,1.219,0.15,0.5247999999999999,0.0,58500.0,204671.99999999997,0.0
41568,Tin,Tin,Cement,600.0,>1.0 m,1.524,754,26.3228829,90.9208809,41568,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3424,45.0344,1.524,0.264,0.5247999999999999,0.0,102960.0,204671.99999999997,0.0
41567,Tin,Tin,Cement,600.0,>1.0 m,1.219,2904,26.3228645,90.9211021,41567,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3424,45.0373,1.219,0.15,0.5247999999999999,0.0,58500.0,204671.99999999997,0.0
41571,Tin,Tin,Cement,600.0,>1.0 m,1.524,766,26.3231645,90.921148,41571,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3424,45.0377,1.524,0.264,0.5247999999999999,0.0,102960.0,204671.99999999997,0.0
41738,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,2900,26.3233111,90.9211672,41738,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3424,45.0378,0.61,0.05,0.5247999999999999,0.0,19500.0,204671.99999999997,0.0
42354,Tin,Tin,Cement,600.0,0.3 - 0.5 m,0.305,1051,26.3219875,90.9211454,42354,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3424,45.0402,0.305,0.04,0.5247999999999999,0.0,15600.0,204671.99999999997,0.0
41732,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,1020,26.3235391,90.9215962,41732,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3423,45.0428,0.914,0.08,0.5246,0.0,31200.0,204593.99999999997,0.0
41734,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,1020,26.3235391,90.9215962,41734,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3423,45.0428,0.914,0.08,0.5246,0.0,31200.0,204593.99999999997,0.0
41720,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,1053,26.321955,90.9213336,41720,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3424,45.043,0.914,0.08,0.5247999999999999,0.0,31200.0,204671.99999999997,0.0
41858,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,464,26.3188081,90.9181613,41858,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3425,45.0438,0.914,0.08,0.525,0.0,31200.0,204750.0,0.0
41878,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,2672,26.3186256,90.9178236,41878,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3425,45.0461,0.61,0.05,0.525,0.0,19500.0,204750.0,0.0
41888,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,478,26.3190267,90.91885,41888,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3425,45.0467,0.61,0.05,0.525,0.0,19500.0,204750.0,0.0
41728,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,770,26.3231627,90.9218883,41728,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3423,45.0473,0.61,0.05,0.5246,0.0,19500.0,204593.99999999997,0.0
41884,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,2673,26.3184808,90.9176515,41884,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3425,45.0481,0.61,0.05,0.525,0.0,19500.0,204750.0,0.0
41891,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,2965,26.3185771,90.9182741,41891,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3425,45.0507,0.914,0.08,0.525,0.0,31200.0,204750.0,0.0
41879,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,2966,26.3185635,90.9183517,41879,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3425,45.0519,0.914,0.08,0.525,0.0,31200.0,204750.0,0.0
41818,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,762,26.3231021,90.9229343,41818,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3423,45.0546,0.61,0.05,0.5246,0.0,19500.0,204593.99999999997,0.0
41817,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,742,26.3227893,90.9225668,41817,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3423,45.0552,0.61,0.05,0.5246,0.0,19500.0,204593.99999999997,0.0
42410,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,1089,26.3226337,90.9224582,42410,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3423,45.0553,0.61,0.05,0.5246,0.0,19500.0,204593.99999999997,0.0
42406,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,1088,26.3227108,90.9225893,42406,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3423,45.0562,0.61,0.05,0.5246,0.0,19500.0,204593.99999999997,0.0
42405,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,1076,26.3226189,90.9227724,42405,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3423,45.0595,0.61,0.05,0.5246,0.0,19500.0,204593.99999999997,0.0
41813,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,1108,26.3225349,90.9232191,41813,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3423,45.0608,0.61,0.05,0.5246,0.0,19500.0,204593.99999999997,0.0
41770,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,718,26.3225325,90.923739,41770,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3423,45.0614,0.61,0.05,0.5246,0.0,19500.0,204593.99999999997,0.0
41777,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,1123,26.3225677,90.9239304,41777,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3423,45.0625,0.61,0.05,0.5246,0.0,19500.0,204593.99999999997,0.0
41781,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,1133,26.3224829,90.9240595,41781,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3423,45.0652,0.61,0.05,0.5246,0.0,19500.0,204593.99999999997,0.0
41778,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,701,26.322371,90.9239252,41778,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3423,45.066,0.61,0.05,0.5246,0.0,19500.0,204593.99999999997,0.0
41700,Tin,Tin,Cement,600.0,0.3 - 0.5 m,0.305,1256,26.3209403,90.9225529,41700,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3423,45.0662,0.305,0.04,0.5246,0.0,15600.0,204593.99999999997,0.0
41743,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,1062,26.3215375,90.9228933,41743,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3423,45.0665,0.61,0.05,0.5246,0.0,19500.0,204593.99999999997,0.0
41776,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,1134,26.3224375,90.9241832,41776,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3422,45.0672,0.61,0.05,0.5244,0.0,19500.0,204516.0,0.0
41714,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,607,26.3209193,90.9226763,41714,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3423,45.068,0.914,0.08,0.5246,0.0,31200.0,204593.99999999997,0.0
41753,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,1064,26.3214523,90.9230258,41753,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3423,45.0688,0.914,0.08,0.5246,0.0,31200.0,204593.99999999997,0.0
41779,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,1132,26.3224235,90.9243489,41779,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3422,45.069,0.61,0.05,0.5244,0.0,19500.0,204516.0,0.0
41896,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,2587,26.3185185,90.9199701,41896,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3424,45.0715,0.61,0.05,0.5247999999999999,0.0,19500.0,204671.99999999997,0.0
41711,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,1264,26.3208137,90.9228876,41711,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3423,45.0716,0.914,0.08,0.5246,0.0,31200.0,204593.99999999997,0.0
41715,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,529,26.3199106,90.9222938,41715,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3423,45.0725,0.914,0.08,0.5246,0.0,31200.0,204593.99999999997,0.0
41909,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,2664,26.3179902,90.9189834,41909,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3425,45.0727,0.914,0.08,0.525,0.0,31200.0,204750.0,0.0
41919,Tin,Tin,Cement,600.0,0.3 - 0.5 m,0.457,2584,26.3185124,90.920143,41919,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3424,45.0736,0.457,0.04,0.5247999999999999,0.0,15600.0,204671.99999999997,0.0
41894,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,2584,26.3185124,90.920143,41894,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3424,45.0736,0.61,0.05,0.5247999999999999,0.0,19500.0,204671.99999999997,0.0
41885,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,2663,26.3178215,90.9188595,41885,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3425,45.0761,0.914,0.08,0.525,0.0,31200.0,204750.0,0.0
41914,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,2596,26.3182208,90.919862,41914,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3424,45.0765,0.61,0.05,0.5247999999999999,0.0,19500.0,204671.99999999997,0.0
42395,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,678,26.3218225,90.9242935,42395,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3422,45.0797,0.914,0.08,0.5244,0.0,31200.0,204516.0,0.0
41688,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,925,26.3218241,90.9247927,41688,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3422,45.0821,0.61,0.05,0.5244,0.0,19500.0,204516.0,0.0
42364,Tin,Tin,Cement,600.0,0.3 - 0.5 m,0.305,595,26.320843,90.9239274,42364,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3423,45.0842,0.305,0.04,0.5246,0.0,15600.0,204593.99999999997,0.0
41746,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,1329,26.3212106,90.9242358,41746,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3423,45.085,0.61,0.05,0.5246,0.0,19500.0,204593.99999999997,0.0
41426,Tin,Tin,Cement,600.0,>1.0 m,1.219,637,26.3211915,90.9308646,41426,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.342,45.0871,1.219,0.15,0.524,0.0,58500.0,204360.0,0.0
41429,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,1211,26.3213378,90.9300525,41429,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.342,45.0891,0.61,0.05,0.524,0.0,19500.0,204360.0,0.0
41417,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,1212,26.3213378,90.9300525,41417,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.342,45.0891,0.914,0.08,0.524,0.0,31200.0,204360.0,0.0
41764,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,642,26.3212367,90.9271349,41764,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3421,45.0894,0.914,0.08,0.5242,0.0,31200.0,204438.0,0.0
41689,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,1178,26.321244,90.9272187,41689,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3421,45.0897,0.914,0.08,0.5242,0.0,31200.0,204438.0,0.0
41692,Tin,Tin,Cement,600.0,>1.0 m,1.219,3072,26.3209665,90.9303968,41692,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.342,45.0898,1.219,0.15,0.524,0.0,58500.0,204360.0,0.0
41762,Tin,Tin,Cement,600.0,0.3 - 0.5 m,0.457,1370,26.3210575,90.9269524,41762,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3422,45.0899,0.457,0.04,0.5244,0.0,15600.0,204516.0,0.0
42397,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,633,26.3211352,90.9247486,42397,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3422,45.09,0.61,0.05,0.5244,0.0,19500.0,204516.0,0.0
41719,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,640,26.3212584,90.9296557,41719,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.342,45.0903,0.61,0.05,0.524,0.0,19500.0,204360.0,0.0
41853,Tin,Tin,Cement,600.0,>1.0 m,1.219,321,26.3172185,90.918654,41853,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3425,45.0903,1.219,0.15,0.525,0.0,58500.0,204750.0,0.0
41438,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,556,26.3205349,90.9308937,41438,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.342,45.0904,0.61,0.05,0.524,0.0,19500.0,204360.0,0.0
41693,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,631,26.3211836,90.929674,41693,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.342,45.0907,0.914,0.08,0.524,0.0,31200.0,204360.0,0.0
41695,Tin,Tiles,Cement,600.0,0.5 - 1.0 m,0.914,1198,26.3213493,90.929055,41695,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3421,45.0908,0.914,0.08,0.5242,0.0,31200.0,204438.0,0.0
41761,Tin,Tin,Cement,600.0,0.3 - 0.5 m,0.457,1358,26.3207414,90.92648,41761,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3422,45.091,0.457,0.04,0.5244,0.0,15600.0,204516.0,0.0
42361,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,627,26.3210809,90.9249234,42361,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3422,45.0912,0.61,0.05,0.5244,0.0,19500.0,204516.0,0.0
41706,Tin,Tin,Cement,600.0,0.3 m,0.152,1334,26.3211113,90.925323,41706,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3422,45.092,0.152,0.02,0.5244,0.0,7800.0,204516.0,0.0
41763,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,1364,26.3207348,90.926762,41763,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3422,45.0922,0.914,0.08,0.5244,0.0,31200.0,204516.0,0.0
41663,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,611,26.3209516,90.9259769,41663,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3422,45.0923,0.61,0.05,0.5244,0.0,19500.0,204516.0,0.0
41633,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,604,26.3209748,90.9293114,41633,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3421,45.0925,0.914,0.08,0.5242,0.0,31200.0,204438.0,0.0
41634,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,609,26.321027,90.9290794,41634,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3421,45.0926,0.914,0.08,0.5242,0.0,31200.0,204438.0,0.0
41713,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,1248,26.3208394,90.9296249,41713,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.342,45.0926,0.61,0.05,0.524,0.0,19500.0,204360.0,0.0
41697,Tin,Tin,Cement,600.0,>1.0 m,1.219,570,26.320624,90.9287923,41697,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3421,45.0951,1.219,0.15,0.5242,0.0,58500.0,204438.0,0.0
41410,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,1241,26.3198276,90.9307307,41410,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.342,45.0951,0.914,0.08,0.524,0.0,31200.0,204360.0,0.0
41672,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,545,26.3202198,90.9245565,41672,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3422,45.0967,0.61,0.05,0.5244,0.0,19500.0,204516.0,0.0
41698,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,549,26.320342,90.9285712,41698,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3421,45.097,0.61,0.05,0.5242,0.0,19500.0,204438.0,0.0
41484,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,1745304637465,26.318323522745995,90.93401458114386,41484,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3419,45.1021,0.61,0.05,0.5237999999999999,0.0,19500.0,204281.99999999997,0.0
41468,Tin,Tin,Cement,600.0,>1.0 m,1.219,468,26.3190456,90.931172,41468,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.342,45.1037,1.219,0.15,0.524,0.0,58500.0,204360.0,0.0
41843,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,1460,26.3190987,90.9296585,41843,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3421,45.1039,0.61,0.05,0.5242,0.0,19500.0,204438.0,0.0
41594,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,1463,26.3190673,90.9297616,41594,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.342,45.1039,0.61,0.05,0.524,0.0,19500.0,204360.0,0.0
41389,Tin,Tin,Cement,600.0,>1.0 m,1.524,1659,26.3196224,90.9247963,41389,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3422,45.1049,1.524,0.264,0.5244,0.0,102960.0,204516.0,0.0
41463,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.914,898,26.3188587,90.9310545,41463,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.342,45.106,0.914,0.08,0.524,0.0,31200.0,204360.0,0.0
41451,Tin,Tin,Cement,600.0,0.5 - 1.0 m,0.61,1430,26.3193506,90.9289234,41451,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3421,45.1062,0.61,0.05,0.5242,0.0,19500.0,204438.0,0.0
41448,Tin,Tin,Cement,600.0,0.3 - 0.5 m,0.457,1438,26.3190831,90.929032,41448,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3421,45.1071,0.457,0.04,0.5242,0.0,15600.0,204438.0,0.0
41593,Tin,Tin,Cement,600.0,0.3 - 0.5 m,0.305,1416,26.3196351,90.9280577,41593,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3421,45.1099,0.305,0.04,0.5242,0.0,15600.0,204438.0,0.0
41481,Tin,Tin,Cement,600.0,>1.0 m,1.524,1745297524596,26.317853804383297,90.93360554426908,41481,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3419,45.11,1.524,0.264,0.5237999999999999,0.0,102960.0,204281.99999999997,0.0
41480,Tin,Tin,Cement,600.0,>1.0 m,1.219,1745296523252,26.317818041998702,90.93348685652018,41480,Rupakuchi,280_20,household,,,R5B Tin House,650.0,390000.0,8.0,0.3419,45.1113,1.219,0.15,0.5237999999999999,0.0,58500.0,204281.99999999997,0.0
